id;latitude;longitude
rouesse-vasse;48.1667;-0.2
pirmil;47.9167;-0.1
dangeul;48.25;0.25
milesse;48.0667;0.133333
saint-denis-d-orques;48.0333;-0.266667
le-mans;48;0.2
souille;48.1167;0.183333
sille-le-guillaume;48.2;-0.133333
clermont-creans;47.7167;-0.016667
trange;48.0333;0.116667
ligron;47.7667;0.016667
panon;48.3333;0.3
chenay-72;48.45;0.166667
fay-72;48.0081;0.0705556
saint-leonard-des-bois;48.3667;-0.083333
saint-marceau-72;48.1833;0.133333
saint-mars-d-outille;47.8667;0.333333
cures;48.1;-0.005
mont-saint-jean-72;48.25;-0.1
bourg-le-roi;48.3333;0.133333
ardenay-sur-merize;48;0.416667
ponce-sur-le-loir;47.762;0.655278
vance;47.8333;0.65
doucelles;48.25;0.166667
monce-en-saosnois;48.2833;0.383333
marcon;47.7167;0.516667
ancinnes;48.3667;0.183333
nauvay;48.25;0.4
saint-vincent-du-lorouer;47.8333;0.483333
gesnes-le-gandelin;48.35;0.016667
saint-paul-le-gaultier;48.3167;-0.1
fatines;48.05;0.35
nogent-sur-loir;47.6667;0.4
berfay;48;0.766667
livet-en-saosnois;48.3667;0.216667
pince;47.8;-0.366667
chasse;48.45;0.2
saint-calez-en-saosnois;48.3167;0.3
saint-ouen-en-belin;47.8333;0.216667
volnay-72;47.9333;0.466667
mamers;48.35;0.383333
poille-sur-vegre;47.9167;-0.266667
bethon-72;48.3667;0.083333
saint-biez-en-belin;47.8167;0.233333
mezeray;47.8333;-0.016667
thoree-les-pins;47.6833;0.05
change-72;47.9833;0.283333
disse-sous-le-lude;47.6167;0.15
saint-remy-de-sille;48.1833;-0.083333
saint-christophe-du-jambet;48.2333;0.033333
vallon-sur-gee;47.9667;-0.066667
moitron-sur-sarthe;48.2333;0.033333
auvers-sous-montfaucon;48.0167;-0.066667
cherisay;48.35;0.1
louplande;47.95;-0.05
saint-cosme-en-vairais;48.2739;0.46
allonnes-72;47.9667;0.15
beaumont-sur-sarthe;48.2167;0.133333
aveze-72;48.2333;0.683333
torce-en-vallee;48.1333;0.416667
yvre-l-eveque;48.0167;0.266667
savigne-sous-le-lude;47.6167;0.066667
artheze;47.7833;-0.116667
contilly;48.4;0.366667
champrond;48.0775;0.745556
souvigne-sur-sarthe;47.8333;-0.383333
marollette;48.3698;0.351111
bousse-72;47.7667;-0.05
luceau;47.7167;0.4
saint-remy-des-monts;48.3;0.4
parce-sur-sarthe;47.85;-0.2
boesse-le-sec;48.1333;0.566667
courcelles-la-foret;47.7833;-0.016667
joue-en-charnie;48.0167;-0.183333
oisseau-le-petit;48.35;0.083333
saint-mars-sous-ballon;48.1667;0.25
roullee;48.4667;0.3
beaumont-sur-deme;47.7;0.566667
melleray;48.1;0.8
prevelles;48.15;0.483333
ruille-sur-loir;47.75;0.616667
sable-sur-sarthe;47.8333;-0.333333
theligny;48.1667;0.8
saint-hilaire-le-lierru;48.1167;0.533333
saint-celerin;48.1167;0.433333
sarge-les-le-mans;48.0333;0.233333
mareil-en-champagne;47.9833;-0.166667
beaufay;48.15;0.366667
nogent-le-bernard;48.2333;0.483333
saint-gervais-de-vic;47.8833;0.733333
lhomme;47.75;0.55
chantenay-villedieu;47.9167;-0.166667
saint-saturnin-72;48.05;0.15
champagne-72;48.0333;0.333333
maresche;48.2;0.166667
saint-corneille;48.0667;0.35
dollon;48.0333;0.583333
cheville;47.95;-0.216667
auvers-le-hamon;47.9;-0.35
sille-le-philippe;48.1167;0.35
crisse;48.1667;-0.066667
guecelard;47.8833;0.133333
vaas;47.6667;0.316667
juil-72;48.25;0.116667
souligne-flace;47.9833;0.016667
tasse;47.8894;-0.13678
saint-remy-du-val;48.3498;0.254722
courceb逑oeufs;48.1333;0.283333
cherance-72;48.2833;0.183333
saint-symphorien-72;48.0723;-0.115
saint-aubin-de-locquenay;48.2667;0.016667
louailles;47.8;-0.25
vouvray-sur-huisne;48.0833;0.55
courtillers;47.8;-0.3
quinte;48.05;0.033333
malicorne-sur-sarthe;47.8167;-0.083333
rouillon;48;0.133333
louzes;48.4333;0.3
vire-en-champagne;47.9833;-0.3
parennes;48.1167;-0.183333
sainte-osmane;47.8833;0.616667
bleves;48.45;0.35
avoise;47.8667;-0.2
saint-christophe-en-champagne;47.9673;-0.137778
pruille-l-eguille;47.8333;0.433333
ecorpain;47.9333;0.666667
chahaignes;47.7333;0.516667
saint-michel-de-chavaignes;48.0167;0.566667
vouvray-sur-loir;47.7;0.466667
fontenay-sur-vegre;47.9;-0.216667
saint-germain-d-arce;47.6167;0.3
sainte-sabine-sur-longeve;48.1333;0.1
suze-sur-sarthe;47.9;0.033333
meurce;48.2333;0.2
crosmieres;47.75;-0.15
courcival;48.2333;0.4
saint-pierre-de-cheville;47.65;0.433333
saint-maixent;48.0833;0.666667
saosnes;48.3333;0.283333
ballon-72;48.1667;0.233333
jauze;48.2167;0.383333
sainte-jamme-sur-sarthe;48.15;0.183333
grandchamp-72;48.3;0.183333
saint-pierre-des-bois;47.95;-0.133333
parigne-l-eveque;47.9333;0.366667
souge-le-ganelon;48.3167;-0.033333
vernie;48.1833;0.033333
chenu;47.6167;0.35
dehault;48.2167;0.566667
courgenard;48.15;0.733333
notre-dame-du-pe;47.7333;-0.316667
lavare;48.05;0.65
montmirail-72;48.1;0.8
saint-gervais-en-belin;47.8833;0.216667
coulans-sur-gee;48.0167;0.016667
chemire-en-charnie;48.05;-0.2
breil-sur-merize;48.0167;0.483333
duneau;48.0667;0.516667
teille-72;48.1833;0.183333
piace;48.25;0.116667
chartre-sur-le-loir;47.7333;0.583333
asnieres-sur-vegre;47.8833;-0.233333
coulonge;47.7;0.2
yvre-le-polin;47.8167;0.15
souligne-sous-ballon;48.1333;0.233333
chateau-l-hermitage;47.8037;0.181667
monce-en-belin;47.9;0.2
verneil-le-chetif;47.7333;0.3
connerre;48.05;0.5
saint-calais;47.9167;0.75
marigne-laille;47.8167;0.333333
marolles-les-saint-calais;47.9167;0.783333
fontaine-saint-martin;47.7833;0.05
avesnes-en-saosnois;48.2634;0.371111
coulaines;48.0167;0.2
luce-sous-ballon;48.2;0.216667
sarce;47.7167;0.216667
longnes-72;48.0167;-0.083333
surfonds;47.9833;0.466667
chapelle-saint-aubin;48.05;0.166667
loue;48;-0.15
montbizot;48.15;0.2
conge-sur-orne;48.2;0.25
cre;47.6833;-0.15
berus;48.3833;0.05
saint-aubin-des-coudrais;48.1667;0.583333
rouesse-fontaine;48.3167;0.15
br倘lon;47.9667;-0.233333
moulins-le-carbonnel;48.3667;-0.016667
chapelle-gaugain;47.7989;0.680556
saint-germain-sur-sarthe;48.2833;0.1
vezot;48.35;0.3
voivres-les-le-mans;47.9333;0.066667
aigne-72;48.0667;0.116667
roeze-sur-sarthe;47.9;0.066667
lavenay;47.7833;0.7
rouperroux-le-coquet;48.2167;0.433333
oize;47.8167;0.1
dissay-sous-courcillon;47.6667;0.466667
maisoncelles-72;47.9333;0.566667
ferce-sur-sarthe;47.9;-0.033333
lavernat;47.7167;0.333333
luart;48.0667;0.583333
luche-pringe;47.7;0.083333
saint-vincent-des-pres-72;48.3;0.383333
douillet;48.2731;-0.0425
montreuil-le-henri;47.8667;0.566667
flee-72;47.7333;0.45
pruille-le-chetif;48;0.116667
bosse-72;48.1667;0.533333
saint-ouen-en-champagne;47.95;-0.183333
saint-georges-du-rosay;48.2;0.5
laigne-en-belin;47.8833;0.233333
marolles-les-braults;48.25;0.316667
saint-paterne;48.4;0.116667
chateau-du-loir;47.7;0.416667
saint-jean-du-bois;47.8667;-0.033333
neuvillalais;48.15;-0.000833333
champfleur;48.3833;0.133333
chevain;48.4333;0.133333
commerveil;48.3167;0.35
bernay-en-champagne;48.0667;-0.066667
montreuil-le-chetif;48.25;-0.033333
etival-les-le-mans;47.95;0.083333
sceaux-sur-huisne;48.1;0.583333
peze-le-robert;48.2;-0.066667
saint-aignan-72;48.2167;0.35
saint-rigomer-des-bois;48.3833;0.166667
saint-martin-des-monts;48.15;0.6
mulsanne;47.9;0.25
epineu-le-chevreuil;48.0333;-0.116667
terrehault;48.2;0.4
ruille-en-champagne;48.0667;-0.083333
saint-jean-des-echelles;48.1333;0.716667
courgains;48.2833;0.283333
semur-en-vallon;48.0167;0.65
thoire-sous-contensor;48.3167;0.2
pizieux;48.3167;0.333333
saint-denis-des-coudrais;48.15;0.516667
vivoin;48.2333;0.166667
beille;48.0833;0.516667
ferte-bernard;48.1833;0.666667
lavardin-72;48.0833;0.066667
cormes;48.1667;0.716667
conlie;48.1167;-0.016667
brains-sur-gee;48.0167;-0.033333
vibraye;48.05;0.733333
fresnay-sur-sarthe;48.2833;0.016667
degre;48.05;0.066667
savigne-l-eveque;48.0833;0.3
grand-luce;47.8667;0.466667
conflans-sur-anille;47.95;0.75
bazouges-sur-le-loir;47.6833;-0.166667
chemire-le-gaudin;47.9333;-0.016667
evaille;47.9;0.633333
vion-72;47.8167;-0.233333
saint-georges-le-gaultier;48.3;-0.1
saint-pavace;48.0384;0.187778
neuvy-en-champagne;48.0833;-0.033333
tassille;48;-0.083333
montfort-le-gesnois;48.0484;0.403611
thorigne-sur-due;48.0333;0.533333
chapelle-aux-choux;47.6333;0.233333
bonnetable;48.1833;0.433333
briosne-les-sables;48.1742;0.395556
cogners;47.8667;0.666667
asse-le-riboul;48.2;0.083333
villaines-la-gonais;48.1333;0.6
domfront-en-champagne;48.1;0.016667
chapelle-saint-remy;48.1;0.45
segrie;48.2;0.033333
tronchet-72;48.1833;0.083333
mezieres-sous-lavardin;48.15;0.033333
neuvillette-en-charnie;48.1;-0.216667
rouez;48.15;-0.116667
montaille;47.9333;0.7
aillieres-beauvoir;48.405;0.325278
fresnaye-sur-chedouet;48.45;0.25
courcemont;48.1667;0.366667
chaufour-notre-dame;48.0333;0.066667
monhoudou;48.2833;0.333333
chapelle-du-bois;48.2167;0.6
rene;48.2833;0.216667
neuville-sur-sarthe;48.0667;0.2
grez-72;48.1898;-0.153056
chapelle-saint-fray;48.1167;0.083333
disse-sous-ballon;48.2333;0.3
rahay;47.9667;0.833333
mezieres-sur-ponthouin;48.1931;0.298611
challes;47.9333;0.416667
tennie;48.1167;-0.066667
maigne;47.95;-0.05
bouloire;47.9667;0.55
nuille-le-jalais;48.0167;0.483333
ruaudin;47.95;0.266667
besse-sur-braye;47.8333;0.75
saint-victeur;48.3167;0.033333
bruere-sur-loir;47.65;0.35
montabon;47.6833;0.383333
tresson;47.9;0.566667
spay;47.9167;0.15
jupilles;47.7833;0.416667
dureil;47.85;-0.15
louvigny-72;48.3333;0.2
juigne-sur-sarthe;47.8667;-0.283333
saint-georges-du-bois-72;47.9667;0.1
mees-72;48.3167;0.233333
fleche;47.7;-0.083333
saint-longis;48.35;0.35
cerans-foulletourte;47.8333;0.066667
joue-l-abbe;48.1167;0.216667
saint-mars-de-locquenay;47.9333;0.483333
solesmes-72;47.85;-0.3
aubigne-racan;47.6833;0.266667
guierche;48.1167;0.2
saint-jean-d-asse;48.15;0.116667
coudrecieux;47.9833;0.633333
saint-georges-de-la-couee;47.8333;0.583333
chapelle-d-aligne;47.7333;-0.233333
bailleul-72;47.7667;-0.158333
crannes-en-champagne;47.9833;-0.05
saint-ulphace;48.1667;0.816667
soulitre;48.0167;0.45
thoigne;48.2833;0.25
precigne;47.7667;-0.316667
lude;47.65;0.15
arconnay;48.4;0.083333
souvigne-sur-meme;48.2167;0.633333
thoire-sur-dinan;47.75;0.45
villaines-sous-luce;47.8667;0.483333
saint-pierre-des-ormes;48.3;0.416667
fye;48.3333;0.083333
amne;48.04;-0.0591667
saint-mars-la-briere;48.0333;0.383333
lombron;48.0833;0.433333
tuffe;48.1167;0.516667
ecommoy;47.8333;0.266667
fille;47.9;0.133333
avesse;47.95;-0.25
beaumont-pied-de-b逑oeuf-72;47.7667;0.4
neufchatel-en-saosnois;48.3667;0.25
saint-pierre-du-lorouer;47.8;0.516667
coulombiers-72;48.3;0.133333
preval;48.2333;0.616667
villaines-la-carelle;48.3833;0.3
bazoge-72;48.1;0.15
cherreau;48.2;0.683333
cherre-72;48.1725;0.658333
sainte-cerotte;47.9;0.683333
aulneaux;48.4333;0.333333
mareil-sur-loir;47.7167;0.016667
greez-sur-roc;48.1333;0.8
bouer;48.0833;0.633333
arnage;47.9333;0.183333
lamnay;48.1167;0.716667
mansigne;47.75;0.133333
saint-ouen-de-mimbre;48.3;0.05
mayet;47.7667;0.283333
courdemanche-72;47.8167;0.566667
chassille;48.0167;-0.116667
pontvallain;47.75;0.2
lanslebourg-mont-cenis;45.2833;6.86667
montailleur;45.6167;6.28333
notre-dame-du-cruet;45.3667;6.31667
aix-les-bains;45.7;5.91667
albiez-le-jeune;45.2167;6.35
hermillon;45.3;6.36667
villarodin-bourget;45.2;6.71667
crest-voland;45.8;6.5
rochette-73;45.4583;6.10833
bellentre;45.5667;6.71667
saint-vital;45.6333;6.3
sainte-marie-d-alvey;45.5833;5.71667
clery-73;45.6333;6.28333
mognard;45.7167;5.95
cote-d-aime;45.5667;6.66667
freney;45.2;6.63333
meyrieux-trouet;45.65;5.78333
bois-73;45.4833;6.5
mollettes;45.4667;6.06667
montgilbert;45.5498;6.28473
allues;45.4333;6.55
villarlurin;45.4667;6.53333
saint-bon-tarentaise;45.4333;6.63333
saint-avre;45.35;6.31667
pont-de-beauvoisin-73;45.5333;5.66667
thuile-73;45.5333;6.05
saint-pierre-de-soucy;45.5;6.1
avanchers-valmorel;45.4775;6.45612
gresy-sur-isere;45.6;6.25
deserts;45.6167;6.01667
chapelle-du-mont-du-chat;45.7053;5.85417
betton-bettonet;45.5333;6.18333
lepin-le-lac;45.5333;5.78333
montgellafrey;45.3833;6.31667
macot-la-plagne;45.5537;6.67195
montricher-albanne;45.2464;6.40223
hautecour-73;45.5;6.55
puygros;45.5667;6.03333
bonvillard;45.5867;6.30528
trevignin;45.7;5.95
frontenex;45.6367;6.3089
loisieux;45.65;5.73333
voglans;45.6333;5.9
nances;45.5833;5.8
chatel-73;45.3;6.36667
montagny-73;45.7167;6.08333
bourgneuf-73;45.55;6.21667
epierre;45.4667;6.3
randens;45.55;6.31667
saint-jean-de-couz;45.4667;5.81667
pralognan-la-vanoise;45.3833;6.71667
chambre;45.3667;6.3
saint-martin-de-belleville;45.3833;6.5
curienne;45.5667;6
termignon;45.2833;6.81667
saint-colomban-des-villards;45.3;6.23333
saint-pierre-de-belleville;45.4667;6.26667
saint-pierre-de-genebroz;45.45;5.75
avrieux;45.2167;6.71667
sainte-helene-du-lac;45.4833;6.06667
doucy-en-bauges;45.6864;6.16862
bridoire;45.5167;5.75
tournon;45.6333;6.3
vimines;45.55;5.86667
motte-en-bauges;45.702;6.12945
noyer-73;45.6833;6.06667
orelle;45.2167;6.53333
flumet;45.8167;6.5
aillon-le-vieux;45.65;6.1
apremont-73;45.5;5.95
grignon-73;45.65;6.38333
saint-paul-73;45.6775;5.78473
montsapey;45.5167;6.33333
yenne;45.7;5.76667
saint-jean-d-arves;45.2;6.26667
brison-saint-innocent;45.7167;5.88333
verneil;45.4631;6.16667
table;45.4833;6.16667
brides-les-bains;45.45;6.56667
seez;45.6167;6.8
valloire;45.165;6.4262
fourneaux-73;45.1917;6.65
ayn;45.5667;5.75
albertville;45.6833;6.38333
saint-jean-de-maurienne;45.2833;6.35
monthion;45.6333;6.36667
chanaz;45.8;5.78333
verel-pragondran;45.6;5.95
aiguebelle;45.5333;6.3
ruffieux;45.85;5.83333
bourdeau;45.6833;5.85
laissaud;45.45;6.03333
saint-marcel-73;45.4981;6.55917
thoiry-73;45.5833;6.03333
jongieux;45.7333;5.8
villard-sur-doron;45.7167;6.53333
pallud;45.6833;6.4
mercury;45.6742;6.33695
saint-sulpice-73;45.5678;5.84501
saint-pierre-d-entremont-73;45.4083;5.85
novalaise;45.6;5.76667
fontaine-le-puits;45.45;6.5
montmelian;45.5;6.06667
myans;45.5167;5.98333
saint-alban-de-montbel;45.55;5.78333
ravoire;45.55;5.96667
bonvillaret;45.5667;6.3
saint-thibaud-de-couz;45.5;5.83333
peisey-nancroix;45.55;6.75
arith;45.7167;6.08333
drumettaz-clarafond;45.6667;5.91667
lucey-73;45.75;5.78333
feissons-sur-salins;45.4667;6.56667
sainte-marie-de-cuines;45.3333;6.3
lanslevillard;45.2833;6.91667
venthon;45.6833;6.41667
saint-baldoph;45.5333;5.95
mouxy;45.6833;5.93333
saint-pierre-d-albigny;45.5667;6.15
aillon-le-jeune;45.6167;6.08333
hauteluce;45.75;6.58333
verthemex;45.6333;5.78333
saint-offenge-dessous;45.7333;6
compote;45.6667;6.16667
chambery;45.5667;5.93333
planay-73;45.4167;6.7
rochefort-73;45.5833;5.71667
chapelle-73;45.4189;6.27806
belmont-tramonet;45.55;5.68333
cevins;45.5833;6.46667
domessin;45.5333;5.7
attignat-oncin;45.5;5.78333
bessans;45.3167;6.99167
arbin;45.5;6.06667
barby-73;45.5667;5.98333
challes-les-eaux;45.55;5.98333
serrieres-en-chautagne;45.8833;5.83333
saint-nicolas-la-chapelle-73;45.8167;6.5
saint-beron;45.5;5.71667
saint-paul-sur-isere;45.6;6.43333
presle;45.45;6.13333
chapelle-blanche-73;45.45;6.06667
biolle;45.75;5.93333
saint-alban-des-hurtieres;45.4833;6.26667
aime;45.55;6.65
tresserve;45.6667;5.9
esserts-blay;45.6167;6.43333
bellecombe-en-bauges;45.7373;6.14223
montvernier;45.3167;6.35
conjux;45.7833;5.81667
saint-jean-d-arvey;45.5833;6
albens;45.7833;5.95
detrier;45.4333;6.1
saint-pierre-de-curtille;45.7833;5.81667
allondaz;45.7;6.36667
montaimont;45.3667;6.35
billieme;45.7167;5.81667
jacob-bellecombette;45.55;5.91667
cessens;45.8;5.88333
avressieux;45.5667;5.7
chamousset;45.55;6.2
landry;45.5667;6.75
bathie;45.6333;6.45
lescheraines;45.7;6.1
valezan;45.5833;6.7
bassens-73;45.5833;5.93333
gilly-sur-isere;45.6667;6.35
saint-alban-leysse;45.58;5.95806
traize;45.6667;5.75
gresin;45.61;5.68251
champagny-en-vanoise;45.4545;6.69251
tours-en-savoie;45.65;6.43333
chamoux-sur-gelon;45.5333;6.21667
lechere;45.5;6.46667
saint-jean-de-belleville;45.4333;6.48333
corbel;45.4333;5.81667
saint-andre-73;45.2;6.61667
sainte-foy-tarentaise;45.5833;6.88333
saint-francois-longchamp;45.4098;6.34834
mery;45.65;5.93333
trinite-73;45.5;6.15
entremont-le-vieux;45.4333;5.88333
croix-de-la-rochette;45.4667;6.11667
verrens-arvey;45.65;6.31667
motz;45.9207;5.84684
saint-pierre-d-alvey;45.6333;5.73333
hauteville-73;45.5333;6.16667
villard-d-hery;45.5167;6.13333
aiguebelette-le-lac;45.5333;5.81667
chapelle-saint-martin;45.65;5.75
bonneval-73;45.5167;6.45
sonnaz;45.6167;5.91667
saint-leger-73;45.4333;6.26667
pontet-73;45.5;6.23333
saint-sorlin-d-arves;45.2167;6.23333
chavanne-73;45.495;6.07501
saint-georges-des-hurtieres;45.5;6.28333
thenesol;45.7167;6.4
sainte-reine-73;45.6167;6.11667
giettaz;45.8667;6.5
montvalezan;45.6167;6.83333
albiez-montrond;45.2167;6.33333
saint-jean-de-la-porte;45.55;6.13333
chavannes-en-maurienne;45.3914;6.28195
salins-les-thermes;45.4667;6.53333
modane;45.2;6.66667
villaroux;45.4581;6.07501
queige;45.7167;6.46667
rognaix;45.5833;6.45
aussois;45.2333;6.75
jarrier;45.2833;6.31667
saint-ours-73;45.75;6
ontex;45.75;5.81667
saint-francois-de-sales;45.6833;6.05
francin;45.5;6.03333
pugny-chatenod;45.7;5.95
gresy-sur-aix;45.7167;5.95
saint-genix-sur-guiers;45.6;5.63333
freterive;45.5833;6.2
champagneux;45.6167;5.66667
barberaz;45.55;5.93333
chindrieux;45.8167;5.85
motte-servolex;45.6;5.88333
aigueblanche;45.5;6.5
saint-oyen;45.5;6.48333
dullin;45.55;5.75
montagnole;45.5333;5.9
montcel-73;45.7167;5.98333
arvillard;45.45;6.11667
plancherine;45.6667;6.31667
saint-franc;45.4833;5.73333
saint-cassin;45.5333;5.88333
saint-remy-de-maurienne;45.392;6.26501
gerbaix;45.6;5.75
bozel;45.45;6.65
notre-dame-de-bellecombe;45.8;6.51667
saint-girod;45.7833;5.95
saint-germain-la-chambotte;45.7833;5.9
balme;45.7062;5.71862
villaroger;45.5833;6.86667
chignin;45.5167;6.01667
beaufort-73;45.7167;6.575
argentine;45.5;6.31667
saint-christophe-73;45.4506;5.77556
epersy;45.7333;5.95
marcieux;45.6167;5.76667
saint-etienne-de-cuines;45.35;6.28333
planaise;45.5;6.08333
jarsy;45.65;6.18333
saint-julien-mont-denis;45.2564;6.40445
bramans;45.2167;6.76667
bourget-du-lac;45.65;5.86667
ecole;45.65;6.16667
saint-pancrace-73;45.2667;6.33333
villard-leger;45.5167;6.18333
feissons-sur-isere;45.5667;6.46667
bourget-en-huile;45.4833;6.2
villargondran;45.2667;6.36667
coise-saint-jean-pied-gauthier;45.5333;6.13333
chapelles;45.5833;6.73333
ugine;45.75;6.41667
bourg-saint-maurice;45.6167;6.76667
saint-offenge-dessus;45.7167;6
saint-martin-sur-la-chambre;45.3653;6.31667
notre-dame-des-millieres;45.6333;6.35
saint-jean-de-chevelu;45.7;5.83333
aiton;45.5667;6.25
viviers-du-lac;45.6481;5.90584
saint-martin-d-arc;45.2167;6.46667
bauche;45.4833;5.76667
moutiers-73;45.4833;6.53333
villarembert;45.25;6.28333
saint-alban-des-villards;45.3167;6.25
saint-martin-de-la-porte;45.2333;6.45
saint-michel-de-maurienne;45.2167;6.46667
vions;45.8333;5.8
val-d-isere;45.45;6.98333
marthod;45.7167;6.4
echelles;45.4333;5.75
saint-maurice-de-rotherens;45.6167;5.7
sainte-helene-sur-isere;45.6167;6.31667
cohennoz;45.75;6.48333
villard-sallet;45.4833;6.13333
cognin;45.5667;5.9
rotherens;45.4667;6.13333
etable;45.4667;6.13333
perriere-73;45.45;6.59167
champ-laurent;45.5087;6.21223
granier;45.5667;6.65
bonneval-sur-arc;45.3667;7.05
notre-dame-du-pre;45.5167;6.6
saint-jeoire-prieure;45.5333;5.98333
montgirod;45.5333;6.58333
sollieres-sardieres;45.2667;6.8
pontamafrey-montpascal;45.3125;6.34139
marches-73;45.4833;6
valmeinier;45.1833;6.48333
chatelard-73;45.6833;6.15
cesarches;45.7;6.41667
montendry;45.5333;6.23333
fontcouverte-la-toussuire;45.2464;6.30251
verel-de-montbel;45.55;5.71667
tignes;45.5;6.91667
chateauneuf-73;45.55;6.16667
cruet;45.5167;6.08333
andilly-74;46.05;6.06667
minzier;46.05;5.98333
saint-paul-en-chablais;46.3833;6.63333
hauteville-sur-fier;45.9;5.98333
vanzy;46.05;5.88333
chevrier;46.1167;5.91667
roche-sur-foron;46.0667;6.31667
thorens-glieres;45.9833;6.25
muraz;46.1167;6.2
magland;46.0167;6.61667
dingy-en-vuache;46.1;5.93333
reposoir;46.0114;6.53528
faucigny;46.1167;6.36667
contamines-montjoie;45.8333;6.73333
bassy;45.9833;5.81667
epagny-74;45.9333;6.1
m倘res;45.8;6.03333
saxel;46.25;6.4
metz-tessy;45.9333;6.1
saint-gingolph;46.3833;6.66667
cervens;46.2833;6.43333
machilly;46.25;6.33333
serraval;45.8;6.35
seynod;45.8833;6.08333
crempigny-bonneguete;45.9517;5.90306
balme-de-thuy;45.9;6.28333
gets;46.15;6.66667
annecy;45.9;6.11667
abondance;46.2833;6.73333
sillingy;45.95;6.03333
montriond;46.2;6.68333
montagny-les-lanches;45.8667;6.03333
jonzier-epagny;46.0667;5.98333
chapeiry;45.8456;6.03751
viuz-en-sallaz;46.15;6.41667
bloye;45.8167;5.93333
beaumont-74;46.1;6.11667
marlens;45.7667;6.35
taninges;46.1167;6.6
megeve;45.8667;6.61667
loisin;46.3;6.3
excenevex;46.35;6.35
menthon-saint-bernard;45.85;6.2
marin;46.3833;6.53333
combloux;45.9;6.65
lucinges;46.2;6.31667
petit-bornand-les-glieres;46.0006;6.39667
manigod;45.8667;6.36667
chavannaz;46.05;6.01667
vers-74;46.1;6.03333
valleiry;46.1167;5.96667
duingt;45.8333;6.2
marnaz;46.0667;6.53333
sciez;46.3333;6.38333
franclens;46.0333;5.81667
cornier;46.1;6.3
groisy;46.0167;6.18333
feigeres;46.1167;6.08333
araches-la-frasse;46.0333;6.65
vulbens;46.1;5.93333
lullin;46.2833;6.53333
eloise;46.0833;5.86667
marcellaz-albanais;45.8667;6
thyez;46.0833;6.53333
morzine;46.1833;6.71667
marlioz;46.0333;6
versonnex-74;45.9292;5.92695
vallorcine;46.0333;6.93333
etaux;46.0667;6.3
clarafond-arcine;46.0642;5.89389
mesigny;45.9833;6
menthonnex-en-bornes;46.05;6.18333
villy-le-pelloux;46;6.13333
evian-les-bains;46.3833;6.58333
clusaz;45.9;6.41667
draillant;46.3;6.45
menthonnex-sous-clermont;45.9667;5.93333
choisy;45.9833;6.05
maxilly-sur-leman;46.4;6.65
bons-en-chablais;46.2645;6.37028
leschaux;45.7728;6.12584
musieges;46.0167;5.95
cusy;45.7667;6.03333
meythet;45.9333;6.1
alex;45.8833;6.23333
essert-romand;46.2;6.66667
thones;45.8833;6.33333
thollon-les-memises;46.3884;6.69889
bouchet-74;45.7975;6.36362
saint-jean-d-aulps;46.2333;6.65
ollieres-74;45.9667;6.18333
chene-en-semine;46.05;5.85
vallieres-74;45.9;5.93333
ville-la-grand;46.2;6.25
arthaz-pont-notre-dame;46.15;6.28333
saint-laurent-74;46.05;6.36667
thusy;45.95;5.95
aviernoz;45.9667;6.21667
vacheresse;46.3333;6.68333
presilly-74;46.1;6.08333
yvoire;46.3667;6.33333
saint-sigismond-74;46.0723;6.61445
ayse;46.0833;6.43333
messery;46.35;6.3
peillonnex;46.1333;6.38333
bonneville-74;46.0833;6.41667
allonzier-la-caille;46;6.11667
mont-saxonnex;46.05;6.48333
chessenaz;46.0333;5.9
saint-cergues;46.2333;6.31667
saint-jeoire;46.15;6.46667
chapelle-saint-maurice;45.7833;6.15
riviere-enverse;46.1;6.63333
lovagny;45.9;6.03333
cordon;45.9231;6.61223
